url,iden,name,msg,state,fix,description,suggestion,codeExamples,options,other
https://docs.astral.sh/ruff/rules/unnecessary-collection-call/,C408,unnecessary-collection-call,Unnecessary <code>{obj_type}</code> call (rewrite as a literal),Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary dict, list or tuple calls that can be
rewritten as empty literals.
","Why is this bad?#
It's unnecessary to call, e.g., dict() as opposed to using an empty
literal ({}). The former is slower because the name dict must be
looked up in the global scope in case it has been rebound.
Examples#
dict()
dict(a=1, b=2)
list()
tuple()

Use instead:
{}
{""a"": 1, ""b"": 2}
[]
()

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,"https://docs.astral.sh/ruff/settings/#lint_flake8-comprehensions_allow-dict-calls-with-keyword-arguments
lint.flake8-comprehensions.allow-dict-calls-with-keyword-arguments
None","
<h1 id=""unnecessary-collection-call-c408"">unnecessary-collection-call (C408)<a class=""headerlink"" href=""#unnecessary-collection-call-c408"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-literal-within-tuple-call/,C409,unnecessary-literal-within-tuple-call,Unnecessary <code>{literal}</code> literal passed to <code>tuple()</code> (rewrite as a <code>tuple</code> literal),Rule is stable,Automatic fix available,"What it does#
Checks for tuple calls that take unnecessary list or tuple literals as
arguments.
","Why is this bad?#
It's unnecessary to use a list or tuple literal within a tuple() call,
since there is a literal syntax for these types.
If a list literal was passed, then it should be rewritten as a tuple
literal. Otherwise, if a tuple literal was passed, then the outer call
to tuple() should be removed.
Examples#
tuple([1, 2])
tuple((1, 2))

Use instead:
(1, 2)
(1, 2)

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,,"
<h1 id=""unnecessary-literal-within-tuple-call-c409"">unnecessary-literal-within-tuple-call (C409)<a class=""headerlink"" href=""#unnecessary-literal-within-tuple-call-c409"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-literal-within-list-call/,C410,unnecessary-literal-within-list-call,Unnecessary <code>{literal}</code> literal passed to <code>list()</code> (remove the outer call to <code>list()</code>),Rule is stable,Automatic fix available,"What it does#
Checks for list calls that take unnecessary list or tuple literals as
arguments.
","Why is this bad?#
It's unnecessary to use a list or tuple literal within a list() call,
since there is a literal syntax for these types.
If a list literal is passed in, then the outer call to list() should be
removed. Otherwise, if a tuple literal is passed in, then it should be
rewritten as a list literal.
Examples#
list([1, 2])
list((1, 2))

Use instead:
[1, 2]
[1, 2]

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,,"
<h1 id=""unnecessary-literal-within-list-call-c410"">unnecessary-literal-within-list-call (C410)<a class=""headerlink"" href=""#unnecessary-literal-within-list-call-c410"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-list-call/,C411,unnecessary-list-call,Unnecessary <code>list</code> call (remove the outer call to <code>list()</code>),Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary list calls around list comprehensions.
","Why is this bad?#
It is redundant to use a list call around a list comprehension.
Examples#
list([f(x) for x in foo])

Use instead
[f(x) for x in foo]

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,,"
<h1 id=""unnecessary-list-call-c411"">unnecessary-list-call (C411)<a class=""headerlink"" href=""#unnecessary-list-call-c411"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-call-around-sorted/,C413,unnecessary-call-around-sorted,Unnecessary <code>{func}</code> call around <code>sorted()</code>,Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary list or reversed calls around sorted
calls.
","Why is this bad?#
It is unnecessary to use list around sorted, as the latter already
returns a list.
It is also unnecessary to use reversed around sorted, as the latter
has a reverse argument that can be used in lieu of an additional
reversed call.
In both cases, it's clearer to avoid the redundant call.
Examples#
reversed(sorted(iterable))

Use instead:
sorted(iterable, reverse=True)

Fix safety#
This rule's fix is marked as unsafe, as reversed and reverse=True will
yield different results in the event of custom sort keys or equality
functions. Specifically, reversed will reverse the order of the
collection, while sorted with reverse=True will perform a stable
reverse sort, which will preserve the order of elements that compare as
equal.
",,,"
<h1 id=""unnecessary-call-around-sorted-c413"">unnecessary-call-around-sorted (C413)<a class=""headerlink"" href=""#unnecessary-call-around-sorted-c413"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-double-cast-or-process/,C414,unnecessary-double-cast-or-process,Unnecessary <code>{inner}</code> call within <code>{outer}()</code>,Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary list, reversed, set, sorted, and tuple
call within list, set, sorted, and tuple calls.
","Why is this bad?#
It's unnecessary to double-cast or double-process iterables by wrapping
the listed functions within an additional list, set, sorted, or
tuple call. Doing so is redundant and can be confusing for readers.
Examples#
list(tuple(iterable))

Use instead:
list(iterable)

This rule applies to a variety of functions, including list, reversed,
set, sorted, and tuple. For example:

Instead of list(list(iterable)), use list(iterable).
Instead of list(tuple(iterable)), use list(iterable).
Instead of tuple(list(iterable)), use tuple(iterable).
Instead of tuple(tuple(iterable)), use tuple(iterable).
Instead of set(set(iterable)), use set(iterable).
Instead of set(list(iterable)), use set(iterable).
Instead of set(tuple(iterable)), use set(iterable).
Instead of set(sorted(iterable)), use set(iterable).
Instead of set(reversed(iterable)), use set(iterable).
Instead of sorted(list(iterable)), use sorted(iterable).
Instead of sorted(tuple(iterable)), use sorted(iterable).
Instead of sorted(sorted(iterable)), use sorted(iterable).
Instead of sorted(reversed(iterable)), use sorted(iterable).

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,,"
<h1 id=""unnecessary-double-cast-or-process-c414"">unnecessary-double-cast-or-process (C414)<a class=""headerlink"" href=""#unnecessary-double-cast-or-process-c414"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-subscript-reversal/,C415,unnecessary-subscript-reversal,Unnecessary subscript reversal of iterable within <code>{func}()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for unnecessary subscript reversal of iterable.
","Why is this bad?#
It's unnecessary to reverse the order of an iterable when passing it
into reversed(), set() or sorted() functions as they will change
the order of the elements again.
Examples#
sorted(iterable[::-1])
set(iterable[::-1])
reversed(iterable[::-1])

Use instead:
sorted(iterable)
set(iterable)
iterable

",,,"
<h1 id=""unnecessary-subscript-reversal-c415"">unnecessary-subscript-reversal (C415)<a class=""headerlink"" href=""#unnecessary-subscript-reversal-c415"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-comprehension/,C416,unnecessary-comprehension,Unnecessary <code>{obj_type}</code> comprehension (rewrite using <code>{obj_type}()</code>),Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary dict, list, and set comprehension.
","Why is this bad?#
It's unnecessary to use a dict/list/set comprehension to build a
data structure if the elements are unchanged. Wrap the iterable with
dict(), list(), or set() instead.
Examples#
{a: b for a, b in iterable}
[x for x in iterable]
{x for x in iterable}

Use instead:
dict(iterable)
list(iterable)
set(iterable)

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the comprehension. In most cases, though, comments will be
preserved.
",,,"
<h1 id=""unnecessary-comprehension-c416"">unnecessary-comprehension (C416)<a class=""headerlink"" href=""#unnecessary-comprehension-c416"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-map/,C417,unnecessary-map,Unnecessary <code>map</code> usage (rewrite using a {object_type}),Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary map calls with lambda functions.
","Why is this bad?#
Using map(func, iterable) when func is a lambda is slower than
using a generator expression or a comprehension, as the latter approach
avoids the function call overhead, in addition to being more readable.
This rule also applies to map calls within list, set, and dict
calls. For example:

Instead of list(map(lambda num: num * 2, nums)), use
    [num * 2 for num in nums].
Instead of set(map(lambda num: num % 2 == 0, nums)), use
    {num % 2 == 0 for num in nums}.
Instead of dict(map(lambda v: (v, v ** 2), values)), use
    {v: v ** 2 for v in values}.

Examples#
map(lambda x: x + 1, iterable)

Use instead:
(x + 1 for x in iterable)

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,,"
<h1 id=""unnecessary-map-c417"">unnecessary-map (C417)<a class=""headerlink"" href=""#unnecessary-map-c417"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is sometimes available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-literal-within-dict-call/,C418,unnecessary-literal-within-dict-call,Unnecessary <code>dict</code> {kind} passed to <code>dict()</code> (remove the outer call to <code>dict()</code>),Rule is stable,Automatic fix available,"What it does#
Checks for dict calls that take unnecessary dict literals or dict
comprehensions as arguments.
","Why is this bad?#
It's unnecessary to wrap a dict literal or comprehension within a dict
call, since the literal or comprehension syntax already returns a dict.
Examples#
dict({})
dict({""a"": 1})

Use instead:
{}
{""a"": 1}

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the call. In most cases, though, comments will be preserved.
",,,"
<h1 id=""unnecessary-literal-within-dict-call-c418"">unnecessary-literal-within-dict-call (C418)<a class=""headerlink"" href=""#unnecessary-literal-within-dict-call-c418"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is always available.</p>
"
https://docs.astral.sh/ruff/rules/unnecessary-comprehension-any-all/,C419,unnecessary-comprehension-any-all,Unnecessary list comprehension,Rule is stable,Automatic fix available,"What it does#
Checks for unnecessary list comprehensions passed to any and all.
","Why is this bad?#
any and all take any iterators, including generators. Converting a generator to a list
by way of a list comprehension is unnecessary and reduces performance due to the
overhead of creating the list.
For example, compare the performance of all with a list comprehension against that
of a generator (~40x faster here):
In [1]: %timeit all([i for i in range(1000)])
8.14 µs ± 25.4 ns per loop (mean ± std. dev. of 7 runs, 100,000 loops each)

In [2]: %timeit all(i for i in range(1000))
212 ns ± 0.892 ns per loop (mean ± std. dev. of 7 runs, 1,000,000 loops each)

Examples#
any([x.id for x in bar])
all([x.id for x in bar])

Use instead:
any(x.id for x in bar)
all(x.id for x in bar)

Fix safety#
This rule's fix is marked as unsafe, as it may occasionally drop comments
when rewriting the comprehension. In most cases, though, comments will be
preserved.
",,,"
<h1 id=""unnecessary-comprehension-any-all-c419"">unnecessary-comprehension-any-all (C419)<a class=""headerlink"" href=""#unnecessary-comprehension-any-all-c419"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-comprehensions</strong> linter.</p>
<p>Fix is sometimes available.</p>
"
https://docs.astral.sh/ruff/rules/call-datetime-without-tzinfo/,DTZ001,call-datetime-without-tzinfo,The use of <code>datetime.datetime()</code> without <code>tzinfo</code> argument is not allowed,Rule is stable,Automatic fix not available,"What it does#
Checks for datetime instantiations that lack a tzinfo argument.
","Why is this bad?#
datetime objects are ""naive"" by default, in that they do not include
timezone information. ""Naive"" objects are easy to understand, but ignore
some aspects of reality, which can lead to subtle bugs. Timezone-aware
datetime objects are preferred, as they represent a specific moment in
time, unlike ""naive"" objects.
By providing a tzinfo value, a datetime can be made timezone-aware.
","----neg----:
import datetime

datetime.datetime(2000, 1, 1, 0, 0, 0)
----pos----:
import datetime

datetime.datetime(2000, 1, 1, 0, 0, 0, tzinfo=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime(2000, 1, 1, 0, 0, 0, tzinfo=datetime.UTC)

",,"
<h1 id=""call-datetime-without-tzinfo-dtz001"">call-datetime-without-tzinfo (DTZ001)<a class=""headerlink"" href=""#call-datetime-without-tzinfo-dtz001"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/call-datetime-today/,DTZ002,call-datetime-today,"The use of <code>datetime.datetime.today()</code> is not allowed, use <code>datetime.datetime.now(tz=)</code> instead",Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.datetime.today().
","Why is this bad?#
datetime objects are ""naive"" by default, in that they do not include
timezone information. ""Naive"" objects are easy to understand, but ignore
some aspects of reality, which can lead to subtle bugs. Timezone-aware
datetime objects are preferred, as they represent a specific moment in
time, unlike ""naive"" objects.
datetime.datetime.today() creates a ""naive"" object; instead, use
datetime.datetime.now(tz=) to create a timezone-aware object.
","----neg----:
import datetime

datetime.datetime.today()
----pos----:
import datetime

datetime.datetime.now(tz=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.now(tz=datetime.UTC)

",,"
<h1 id=""call-datetime-today-dtz002"">call-datetime-today (DTZ002)<a class=""headerlink"" href=""#call-datetime-today-dtz002"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/call-datetime-utcnow/,DTZ003,call-datetime-utcnow,"The use of <code>datetime.datetime.utcnow()</code> is not allowed, use <code>datetime.datetime.now(tz=)</code> instead",Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.datetime.utcnow().
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.datetime.utcnow() returns a naive datetime object; instead, use
datetime.datetime.now(tz=) to return a timezone-aware object.
","----neg----:
import datetime

datetime.datetime.utcnow()
----pos----:
import datetime

datetime.datetime.now(tz=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.now(tz=datetime.UTC)

",,"
<h1 id=""call-datetime-utcnow-dtz003"">call-datetime-utcnow (DTZ003)<a class=""headerlink"" href=""#call-datetime-utcnow-dtz003"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/call-datetime-utcfromtimestamp/,DTZ004,call-datetime-utcfromtimestamp,"The use of <code>datetime.datetime.utcfromtimestamp()</code> is not allowed, use <code>datetime.datetime.fromtimestamp(ts, tz=)</code> instead",Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.datetime.utcfromtimestamp().
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.datetime.utcfromtimestamp() returns a naive datetime object;
instead, use datetime.datetime.fromtimestamp(ts, tz=) to return a
timezone-aware object.
","----neg----:
import datetime

datetime.datetime.utcfromtimestamp()
----pos----:
import datetime

datetime.datetime.fromtimestamp(946684800, tz=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.fromtimestamp(946684800, tz=datetime.UTC)

",,"
<h1 id=""call-datetime-utcfromtimestamp-dtz004"">call-datetime-utcfromtimestamp (DTZ004)<a class=""headerlink"" href=""#call-datetime-utcfromtimestamp-dtz004"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/call-datetime-now-without-tzinfo/,DTZ005,call-datetime-now-without-tzinfo,The use of <code>datetime.datetime.now()</code> without <code>tz</code> argument is not allowed,Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.datetime.now() without a tz argument.
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.datetime.now() returns a naive datetime object. Instead, use
datetime.datetime.now(tz=) to return a timezone-aware object.
","----neg----:
import datetime

datetime.datetime.now()
----pos----:
import datetime

datetime.datetime.now(tz=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.now(tz=datetime.UTC)

",,"
<h1 id=""call-datetime-now-without-tzinfo-dtz005"">call-datetime-now-without-tzinfo (DTZ005)<a class=""headerlink"" href=""#call-datetime-now-without-tzinfo-dtz005"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/call-datetime-fromtimestamp/,DTZ006,call-datetime-fromtimestamp,The use of <code>datetime.datetime.fromtimestamp()</code> without <code>tz</code> argument is not allowed,Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.datetime.fromtimestamp() without a tz
argument.
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.datetime.fromtimestamp(ts) returns a naive datetime object.
Instead, use datetime.datetime.fromtimestamp(ts, tz=) to return a
timezone-aware object.
","----neg----:
import datetime

datetime.datetime.fromtimestamp(946684800)
----pos----:
import datetime

datetime.datetime.fromtimestamp(946684800, tz=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.fromtimestamp(946684800, tz=datetime.UTC)

",,"
<h1 id=""call-datetime-fromtimestamp-dtz006"">call-datetime-fromtimestamp (DTZ006)<a class=""headerlink"" href=""#call-datetime-fromtimestamp-dtz006"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/call-datetime-strptime-without-zone/,DTZ007,call-datetime-strptime-without-zone,The use of <code>datetime.datetime.strptime()</code> without %z must be followed by <code>.replace(tzinfo=)</code> or <code>.astimezone()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of datetime.datetime.strptime() that lead to naive
datetime objects.
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.datetime.strptime() without %z returns a naive datetime
object. Follow it with .replace(tzinfo=) or .astimezone().
","----neg----:
import datetime

datetime.datetime.strptime(""2022/01/31"", ""%Y/%m/%d"")
----pos----:
Instead, use .replace(tzinfo=):----other----:

import datetime

datetime.datetime.strptime(""2022/01/31"", ""%Y/%m/%d"").replace(
    tzinfo=datetime.timezone.utc
)

Or, use .astimezone():
import datetime

datetime.datetime.strptime(""2022/01/31"", ""%Y/%m/%d"").astimezone(datetime.timezone.utc)

On Python 3.11 and later, datetime.timezone.utc can be replaced with
datetime.UTC.
",,"
<h1 id=""call-datetime-strptime-without-zone-dtz007"">call-datetime-strptime-without-zone (DTZ007)<a class=""headerlink"" href=""#call-datetime-strptime-without-zone-dtz007"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
<li><a href=""https://docs.python.org/3/library/datetime.html#strftime-and-strptime-behavior"">Python documentation: <code>strftime()</code> and <code>strptime()</code> Behavior</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/call-date-today/,DTZ011,call-date-today,"The use of <code>datetime.date.today()</code> is not allowed, use <code>datetime.datetime.now(tz=).date()</code> instead",Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.date.today().
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.date.today returns a naive datetime object. Instead, use
datetime.datetime.now(tz=).date() to return a timezone-aware object.
","----neg----:
import datetime

datetime.datetime.today()
----pos----:
import datetime

datetime.datetime.now(tz=datetime.timezone.utc).date()
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.now(tz=datetime.UTC).date()

",,"
<h1 id=""call-date-today-dtz011"">call-date-today (DTZ011)<a class=""headerlink"" href=""#call-date-today-dtz011"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/call-date-fromtimestamp/,DTZ012,call-date-fromtimestamp,"The use of <code>datetime.date.fromtimestamp()</code> is not allowed, use <code>datetime.datetime.fromtimestamp(ts, tz=).date()</code> instead",Rule is stable,Automatic fix not available,"What it does#
Checks for usage of datetime.date.fromtimestamp().
","Why is this bad?#
Python datetime objects can be naive or timezone-aware. While an aware
object represents a specific moment in time, a naive object does not
contain enough information to unambiguously locate itself relative to other
datetime objects. Since this can lead to errors, it is recommended to
always use timezone-aware objects.
datetime.date.fromtimestamp(ts) returns a naive datetime object.
Instead, use datetime.datetime.fromtimestamp(ts, tz=) to return a
timezone-aware object.
","----neg----:
import datetime

datetime.date.fromtimestamp(946684800)
----pos----:
import datetime

datetime.datetime.fromtimestamp(946684800, tz=datetime.timezone.utc)
----other----:
Or, for Python 3.11 and later:
import datetime

datetime.datetime.fromtimestamp(946684800, tz=datetime.UTC)

",,"
<h1 id=""call-date-fromtimestamp-dtz012"">call-date-fromtimestamp (DTZ012)<a class=""headerlink"" href=""#call-date-fromtimestamp-dtz012"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-datetimez</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/datetime.html#aware-and-naive-objects"">Python documentation: Aware and Naive Objects</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/debugger/,T100,debugger,Trace found: <code>{name}</code> used,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of debugger calls and imports.
","Why is this bad?#
Debugger calls and imports should be used for debugging purposes only. The
presence of a debugger call or import in production code is likely a
mistake and may cause unintended behavior, such as exposing sensitive
information or causing the program to hang.
Instead, consider using a logging library to log information about the
program's state, and writing tests to verify that the program behaves
as expected.
","def foo():
    breakpoint()
",,"
<h1 id=""debugger-t100"">debugger (T100)<a class=""headerlink"" href=""#debugger-t100"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-debugger</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pdb.html"">Python documentation: <code>pdb</code> — The Python Debugger</a></li>
<li><a href=""https://docs.python.org/3/library/logging.html"">Python documentation: <code>logging</code> — Logging facility for Python</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/django-nullable-model-string-field/,DJ001,django-nullable-model-string-field,Avoid using <code>null=True</code> on string-based fields such as <code>{field_name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks nullable string-based fields (like CharField and TextField)
in Django models.
","Why is this bad?#
If a string-based field is nullable, then your model will have two possible
representations for ""no data"": None and the empty string. This can lead to
confusion, as clients of the API have to check for both None and the
empty string when trying to determine if the field has data.
The Django convention is to use the empty string in lieu of None for
string-based fields.
","----neg----:
from django.db import models


class MyModel(models.Model):
    field = models.CharField(max_length=255, null=True)
----pos----:
from django.db import models


class MyModel(models.Model):
    field = models.CharField(max_length=255, default="""")
",,"
<h1 id=""django-nullable-model-string-field-dj001"">django-nullable-model-string-field (DJ001)<a class=""headerlink"" href=""#django-nullable-model-string-field-dj001"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-django</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/django-locals-in-render-function/,DJ003,django-locals-in-render-function,Avoid passing <code>locals()</code> as context to a <code>render</code> function,Rule is stable,Automatic fix not available,"What it does#
Checks for the use of locals() in render functions.
","Why is this bad?#
Using locals() can expose internal variables or other unintentional
data to the rendered template.
","----neg----:
from django.shortcuts import render


def index(request):
    posts = Post.objects.all()
    return render(request, ""app/index.html"", locals())
----pos----:
from django.shortcuts import render


def index(request):
    posts = Post.objects.all()
    context = {""posts"": posts}
    return render(request, ""app/index.html"", context)
",,"
<h1 id=""django-locals-in-render-function-dj003"">django-locals-in-render-function (DJ003)<a class=""headerlink"" href=""#django-locals-in-render-function-dj003"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-django</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/django-exclude-with-model-form/,DJ006,django-exclude-with-model-form,"Do not use <code>exclude</code> with <code>ModelForm</code>, use <code>fields</code> instead",Rule is stable,Automatic fix not available,"What it does#
Checks for the use of exclude in Django ModelForm classes.
","Why is this bad?#
If a ModelForm includes the exclude attribute, any new field that
is added to the model will automatically be exposed for modification.
","----neg----:
from django.forms import ModelForm


class PostForm(ModelForm):
    class Meta:
        model = Post
        exclude = [""author""]
----pos----:
from django.forms import ModelForm


class PostForm(ModelForm):
    class Meta:
        model = Post
        fields = [""title"", ""content""]
",,"
<h1 id=""django-exclude-with-model-form-dj006"">django-exclude-with-model-form (DJ006)<a class=""headerlink"" href=""#django-exclude-with-model-form-dj006"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-django</strong> linter.</p>
"
